﻿Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Vinga A;71380;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;min, 1 gång per dygn;celsius
Lufttemperatur;max, 1 gång per dygn;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1927-04-01 00:00:00;1997-11-30 23:59:59;19.0;57.6322;11.6061
2007-06-01 00:00:00;2026-04-30 23:59:59;18.205;57.6322;11.6048

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;Lufttemperatur;Kvalitet;;Tidsutsnitt:
2014-10-18 18:00:01;2014-10-19 18:00:00;2014-10-19;12.6;Y;14.1;Y
2014-10-19 18:00:01;2014-10-20 18:00:00;2014-10-20;12.3;Y;13.8;Y
2014-10-20 18:00:01;2014-10-21 18:00:00;2014-10-21;10.8;Y;12.6;Y
2014-10-21 18:00:01;2014-10-22 18:00:00;2014-10-22;8.5;Y;11.2;Y
2014-10-22 18:00:01;2014-10-23 18:00:00;2014-10-23;7.9;Y;11.6;Y
2014-10-23 18:00:01;2014-10-24 18:00:00;2014-10-24;10.3;Y;12.8;Y
2014-10-24 18:00:01;2014-10-25 18:00:00;2014-10-25;11.5;Y;12.7;Y
2014-10-25 18:00:01;2014-10-26 18:00:00;2014-10-26;12.0;Y;13.4;Y
2014-10-26 18:00:01;2014-10-27 18:00:00;2014-10-27;12.6;Y;13.9;Y
2014-10-27 18:00:01;2014-10-28 18:00:00;2014-10-28;12.6;Y;13.8;Y
2014-10-28 18:00:01;2014-10-29 18:00:00;2014-10-29;10.8;Y;13.1;Y
2014-10-29 18:00:01;2014-10-30 18:00:00;2014-10-30;8.7;Y;11.5;Y
2014-10-30 18:00:01;2014-10-31 18:00:00;2014-10-31;8.0;Y;10.4;Y
2014-10-31 18:00:01;2014-11-01 18:00:00;2014-11-01;9.3;Y;12.7;Y
2014-11-01 18:00:01;2014-11-02 18:00:00;2014-11-02;12.4;Y;13.1;Y
2014-11-02 18:00:01;2014-11-03 18:00:00;2014-11-03;11.8;Y;13.4;Y
2014-11-03 18:00:01;2014-11-04 18:00:00;2014-11-04;9.6;Y;13.1;Y
2014-11-04 18:00:01;2014-11-05 18:00:00;2014-11-05;5.4;Y;10.8;Y
2014-11-05 18:00:01;2014-11-06 18:00:00;2014-11-06;2.3;Y;5.6;Y
2014-11-06 18:00:01;2014-11-07 18:00:00;2014-11-07;2.9;Y;7.3;Y
2014-11-07 18:00:01;2014-11-08 18:00:00;2014-11-08;6.7;Y;10.8;Y
2014-11-08 18:00:01;2014-11-09 18:00:00;2014-11-09;9.8;Y;11.0;Y
2014-11-09 18:00:01;2014-11-10 18:00:00;2014-11-10;8.7;Y;10.3;Y
2014-11-10 18:00:01;2014-11-11 18:00:00;2014-11-11;9.3;Y;10.9;Y
2014-11-11 18:00:01;2014-11-12 18:00:00;2014-11-12;6.1;Y;10.0;Y
2014-11-12 18:00:01;2014-11-13 18:00:00;2014-11-13;9.4;Y;10.5;Y
2014-11-13 18:00:01;2014-11-14 18:00:00;2014-11-14;7.5;Y;9.4;Y
2014-11-14 18:00:01;2014-11-15 18:00:00;2014-11-15;7.4;Y;9.8;Y
2014-11-15 18:00:01;2014-11-16 18:00:00;2014-11-16;7.1;Y;8.0;Y
2014-11-16 18:00:01;2014-11-17 18:00:00;2014-11-17;5.5;Y;7.3;Y
2014-11-17 18:00:01;2014-11-18 18:00:00;2014-11-18;6.0;Y;7.6;Y
2014-11-18 18:00:01;2014-11-19 18:00:00;2014-11-19;4.3;Y;6.1;Y
2014-11-19 18:00:01;2014-11-20 18:00:00;2014-11-20;3.7;Y;5.0;Y
2014-11-20 18:00:01;2014-11-21 18:00:00;2014-11-21;4.5;Y;5.9;Y
2014-11-21 18:00:01;2014-11-22 18:00:00;2014-11-22;3.5;Y;5.9;Y
2014-11-22 18:00:01;2014-11-23 18:00:00;2014-11-23;4.8;Y;8.0;Y
2014-11-23 18:00:01;2014-11-24 18:00:00;2014-11-24;7.8;Y;9.5;Y
2014-11-24 18:00:01;2014-11-25 18:00:00;2014-11-25;8.0;Y;9.6;Y
2014-11-25 18:00:01;2014-11-26 18:00:00;2014-11-26;4.9;Y;8.9;Y
2014-11-26 18:00:01;2014-11-27 18:00:00;2014-11-27;3.5;Y;5.9;Y
2014-11-27 18:00:01;2014-11-28 18:00:00;2014-11-28;2.7;Y;4.8;Y
2014-11-28 18:00:01;2014-11-29 18:00:00;2014-11-29;1.9;Y;3.5;Y
2014-11-29 18:00:01;2014-11-30 18:00:00;2014-11-30;2.0;Y;4.0;Y
2014-11-30 18:00:01;2014-12-01 18:00:00;2014-12-01;0.9;Y;2.6;Y
2014-12-01 18:00:01;2014-12-02 18:00:00;2014-12-02;1.3;Y;4.1;Y
2014-12-02 18:00:01;2014-12-03 18:00:00;2014-12-03;3.3;Y;5.6;Y
2014-12-03 18:00:01;2014-12-04 18:00:00;2014-12-04;2.5;Y;5.3;Y
2014-12-04 18:00:01;2014-12-05 18:00:00;2014-12-05;1.5;Y;5.4;Y
2014-12-05 18:00:01;2014-12-06 18:00:00;2014-12-06;4.9;Y;6.6;Y
2014-12-06 18:00:01;2014-12-07 18:00:00;2014-12-07;5.1;Y;7.1;Y
2014-12-07 18:00:01;2014-12-08 18:00:00;2014-12-08;5.0;Y;7.2;Y
2014-12-08 18:00:01;2014-12-09 18:00:00;2014-12-09;5.0;Y;6.4;Y
2014-12-09 18:00:01;2014-12-10 18:00:00;2014-12-10;3.4;Y;6.8;Y
2014-12-10 18:00:01;2014-12-11 18:00:00;2014-12-11;3.4;Y;6.7;Y
2014-12-11 18:00:01;2014-12-12 18:00:00;2014-12-12;2.9;Y;5.9;Y
2014-12-12 18:00:01;2014-12-13 18:00:00;2014-12-13;2.8;Y;7.5;Y
2014-12-13 18:00:01;2014-12-14 18:00:00;2014-12-14;4.4;Y;6.5;Y
2014-12-14 18:00:01;2014-12-15 18:00:00;2014-12-15;4.4;Y;6.8;Y
2014-12-15 18:00:01;2014-12-16 18:00:00;2014-12-16;4.0;Y;5.9;Y
2014-12-16 18:00:01;2014-12-17 18:00:00;2014-12-17;2.6;Y;6.4;Y
2014-12-17 18:00:01;2014-12-18 18:00:00;2014-12-18;4.8;Y;7.7;Y
2014-12-18 18:00:01;2014-12-19 18:00:00;2014-12-19;2.8;Y;8.2;Y
2014-12-19 18:00:01;2014-12-20 18:00:00;2014-12-20;4.7;Y;6.6;Y
2014-12-20 18:00:01;2014-12-21 18:00:00;2014-12-21;4.3;Y;6.4;Y
2014-12-21 18:00:01;2014-12-22 18:00:00;2014-12-22;5.7;Y;8.0;Y
2014-12-22 18:00:01;2014-12-23 18:00:00;2014-12-23;6.4;Y;7.5;Y
2014-12-23 18:00:01;2014-12-24 18:00:00;2014-12-24;0.1;Y;6.9;Y
2014-12-24 18:00:01;2014-12-25 18:00:00;2014-12-25;-4.2;Y;0.2;Y
2014-12-25 18:00:01;2014-12-26 18:00:00;2014-12-26;-4.6;Y;2.9;Y
2014-12-26 18:00:01;2014-12-27 18:00:00;2014-12-27;-4.5;Y;3.4;Y
2014-12-27 18:00:01;2014-12-28 18:00:00;2014-12-28;-5.4;Y;-1.7;Y
2014-12-28 18:00:01;2014-12-29 18:00:00;2014-12-29;-6.4;Y;2.7;Y
2014-12-29 18:00:01;2014-12-30 18:00:00;2014-12-30;2.7;Y;4.2;Y
2014-12-30 18:00:01;2014-12-31 18:00:00;2014-12-31;3.5;Y;6.4;Y
2014-12-31 18:00:01;2015-01-01 18:00:00;2015-01-01;4.6;Y;6.0;Y
2015-01-01 18:00:01;2015-01-02 18:00:00;2015-01-02;5.4;Y;8.3;Y
2015-01-02 18:00:01;2015-01-03 18:00:00;2015-01-03;5.1;Y;6.5;Y
2015-01-03 18:00:01;2015-01-04 18:00:00;2015-01-04;4.2;Y;5.4;Y
2015-01-04 18:00:01;2015-01-05 18:00:00;2015-01-05;1.8;Y;5.4;Y
2015-01-05 18:00:01;2015-01-06 18:00:00;2015-01-06;2.7;Y;4.4;Y
2015-01-06 18:00:01;2015-01-07 18:00:00;2015-01-07;2.5;Y;6.2;Y
2015-01-07 18:00:01;2015-01-08 18:00:00;2015-01-08;5.0;Y;6.9;Y
2015-01-08 18:00:01;2015-01-09 18:00:00;2015-01-09;1.2;Y;6.1;Y
2015-01-09 18:00:01;2015-01-10 18:00:00;2015-01-10;2.3;Y;8.0;Y
2015-01-10 18:00:01;2015-01-11 18:00:00;2015-01-11;4.0;Y;6.2;Y
2015-01-11 18:00:01;2015-01-12 18:00:00;2015-01-12;1.2;Y;7.5;Y
2015-01-12 18:00:01;2015-01-13 18:00:00;2015-01-13;2.7;Y;7.4;Y
2015-01-13 18:00:01;2015-01-14 18:00:00;2015-01-14;2.4;Y;5.0;Y
2015-01-14 18:00:01;2015-01-15 18:00:00;2015-01-15;2.8;Y;6.3;Y
2015-01-15 18:00:01;2015-01-16 18:00:00;2015-01-16;4.8;Y;6.6;Y
2015-01-16 18:00:01;2015-01-17 18:00:00;2015-01-17;2.9;Y;5.1;Y
2015-01-17 18:00:01;2015-01-18 18:00:00;2015-01-18;2.2;Y;4.7;Y
2015-01-18 18:00:01;2015-01-19 18:00:00;2015-01-19;0.8;Y;2.8;Y
2015-01-19 18:00:01;2015-01-20 18:00:00;2015-01-20;0.8;Y;2.3;Y
2015-01-20 18:00:01;2015-01-21 18:00:00;2015-01-21;0.2;Y;1.3;Y
2015-01-21 18:00:01;2015-01-22 18:00:00;2015-01-22;-0.6;Y;0.8;Y
2015-01-22 18:00:01;2015-01-23 18:00:00;2015-01-23;-1.7;Y;1.5;Y
2015-01-23 18:00:01;2015-01-24 18:00:00;2015-01-24;-0.1;Y;3.8;Y
2015-01-24 18:00:01;2015-01-25 18:00:00;2015-01-25;1.6;Y;4.4;Y
2015-01-25 18:00:01;2015-01-26 18:00:00;2015-01-26;2.7;Y;5.4;Y
2015-01-26 18:00:01;2015-01-27 18:00:00;2015-01-27;1.1;Y;5.2;Y
2015-01-27 18:00:01;2015-01-28 18:00:00;2015-01-28;2.5;Y;4.4;Y
2015-01-28 18:00:01;2015-01-29 18:00:00;2015-01-29;1.7;Y;3.8;Y
2015-01-29 18:00:01;2015-01-30 18:00:00;2015-01-30;0.2;Y;2.7;Y
2015-01-30 18:00:01;2015-01-31 18:00:00;2015-01-31;0.4;Y;1.8;Y
2015-01-31 18:00:01;2015-02-01 18:00:00;2015-02-01;-0.7;Y;1.8;Y
2015-02-01 18:00:01;2015-02-02 18:00:00;2015-02-02;-3.8;Y;-0.5;Y
2015-02-02 18:00:01;2015-02-03 18:00:00;2015-02-03;-4.2;Y;-2.6;Y
2015-02-03 18:00:01;2015-02-04 18:00:00;2015-02-04;-3.7;Y;-1.5;Y
2015-02-04 18:00:01;2015-02-05 18:00:00;2015-02-05;-3.0;Y;-1.7;Y
2015-02-05 18:00:01;2015-02-06 18:00:00;2015-02-06;-2.4;Y;3.5;Y
2015-02-06 18:00:01;2015-02-07 18:00:00;2015-02-07;1.7;Y;5.6;Y
2015-02-07 18:00:01;2015-02-08 18:00:00;2015-02-08;2.0;Y;4.6;Y
2015-02-08 18:00:01;2015-02-09 18:00:00;2015-02-09;3.6;Y;6.3;Y
2015-02-09 18:00:01;2015-02-10 18:00:00;2015-02-10;4.0;Y;6.0;Y
2015-02-10 18:00:01;2015-02-11 18:00:00;2015-02-11;3.2;Y;5.2;Y
2015-02-11 18:00:01;2015-02-12 18:00:00;2015-02-12;2.7;Y;3.5;Y
2015-02-12 18:00:01;2015-02-13 18:00:00;2015-02-13;1.1;Y;3.1;Y
2015-02-13 18:00:01;2015-02-14 18:00:00;2015-02-14;-0.3;Y;2.2;Y
2015-02-14 18:00:01;2015-02-15 18:00:00;2015-02-15;0.1;Y;3.8;Y
2015-02-15 18:00:01;2015-02-16 18:00:00;2015-02-16;1.1;Y;2.9;Y
2015-02-16 18:00:01;2015-02-17 18:00:00;2015-02-17;1.1;Y;3.3;Y
2015-02-17 18:00:01;2015-02-18 18:00:00;2015-02-18;3.0;Y;4.2;Y
2015-02-18 18:00:01;2015-02-19 18:00:00;2015-02-19;3.3;Y;4.4;Y
2015-02-19 18:00:01;2015-02-20 18:00:00;2015-02-20;1.2;Y;3.8;Y
2015-02-20 18:00:01;2015-02-21 18:00:00;2015-02-21;2.0;Y;2.8;Y
2015-02-21 18:00:01;2015-02-22 18:00:00;2015-02-22;2.2;Y;4.6;Y
2015-02-22 18:00:01;2015-02-23 18:00:00;2015-02-23;1.0;Y;3.6;Y
2015-02-23 18:00:01;2015-02-24 18:00:00;2015-02-24;2.9;Y;3.9;Y
2015-02-24 18:00:01;2015-02-25 18:00:00;2015-02-25;3.1;Y;4.1;Y
2015-02-25 18:00:01;2015-02-26 18:00:00;2015-02-26;1.2;Y;4.0;Y
2015-02-26 18:00:01;2015-02-27 18:00:00;2015-02-27;2.2;Y;4.2;Y
2015-02-27 18:00:01;2015-02-28 18:00:00;2015-02-28;0.5;Y;3.6;Y
2015-02-28 18:00:01;2015-03-01 18:00:00;2015-03-01;1.1;Y;4.4;Y
2015-03-01 18:00:01;2015-03-02 18:00:00;2015-03-02;2.2;Y;4.1;Y
2015-03-02 18:00:01;2015-03-03 18:00:00;2015-03-03;2.4;Y;5.3;Y
2015-03-03 18:00:01;2015-03-04 18:00:00;2015-03-04;2.0;Y;4.9;Y
2015-03-04 18:00:01;2015-03-05 18:00:00;2015-03-05;2.6;Y;5.5;Y
2015-03-05 18:00:01;2015-03-06 18:00:00;2015-03-06;3.3;Y;6.4;Y
2015-03-06 18:00:01;2015-03-07 18:00:00;2015-03-07;3.9;Y;5.3;Y
2015-03-07 18:00:01;2015-03-08 18:00:00;2015-03-08;4.0;Y;6.2;Y
2015-03-08 18:00:01;2015-03-09 18:00:00;2015-03-09;4.1;Y;6.5;Y
2015-03-09 18:00:01;2015-03-10 18:00:00;2015-03-10;4.0;Y;7.2;Y
2015-03-10 18:00:01;2015-03-11 18:00:00;2015-03-11;4.7;Y;9.0;Y
2015-03-11 18:00:01;2015-03-12 18:00:00;2015-03-12;3.3;Y;6.2;Y
2015-03-12 18:00:01;2015-03-13 18:00:00;2015-03-13;0.2;Y;7.7;Y
2015-03-13 18:00:01;2015-03-14 18:00:00;2015-03-14;-0.2;Y;7.9;Y
2015-03-14 18:00:01;2015-03-15 18:00:00;2015-03-15;1.7;Y;9.3;Y
2015-03-15 18:00:01;2015-03-16 18:00:00;2015-03-16;4.9;Y;9.6;Y
2015-03-16 18:00:01;2015-03-17 18:00:00;2015-03-17;3.9;Y;10.0;Y
2015-03-17 18:00:01;2015-03-18 18:00:00;2015-03-18;5.2;Y;9.0;Y
2015-03-18 18:00:01;2015-03-19 18:00:00;2015-03-19;2.6;Y;7.8;Y
2015-03-19 18:00:01;2015-03-20 18:00:00;2015-03-20;4.0;Y;5.9;Y
2015-03-20 18:00:01;2015-03-21 18:00:00;2015-03-21;1.6;Y;5.0;Y
2015-03-21 18:00:01;2015-03-22 18:00:00;2015-03-22;0.0;Y;3.4;Y
2015-03-22 18:00:01;2015-03-23 18:00:00;2015-03-23;2.1;Y;5.1;Y
2015-03-23 18:00:01;2015-03-24 18:00:00;2015-03-24;2.4;Y;6.6;Y
2015-03-24 18:00:01;2015-03-25 18:00:00;2015-03-25;1.4;Y;5.6;Y
2015-03-25 18:00:01;2015-03-26 18:00:00;2015-03-26;0.7;Y;4.5;Y
2015-03-26 18:00:01;2015-03-27 18:00:00;2015-03-27;2.6;Y;5.9;Y
2015-03-27 18:00:01;2015-03-28 18:00:00;2015-03-28;2.6;Y;4.9;Y
2015-03-28 18:00:01;2015-03-29 18:00:00;2015-03-29;3.4;Y;7.0;Y
2015-03-29 18:00:01;2015-03-30 18:00:00;2015-03-30;4.0;Y;5.0;Y
2015-03-30 18:00:01;2015-03-31 18:00:00;2015-03-31;2.6;Y;5.5;Y
2015-03-31 18:00:01;2015-04-01 18:00:00;2015-04-01;4.0;Y;6.8;Y
2015-04-01 18:00:01;2015-04-02 18:00:00;2015-04-02;3.2;Y;7.0;Y
2015-04-02 18:00:01;2015-04-03 18:00:00;2015-04-03;3.6;Y;6.7;Y
2015-04-03 18:00:01;2015-04-04 18:00:00;2015-04-04;1.4;Y;7.0;Y
2015-04-04 18:00:01;2015-04-05 18:00:00;2015-04-05;2.6;Y;6.8;Y
2015-04-05 18:00:01;2015-04-06 18:00:00;2015-04-06;2.0;Y;7.5;Y
2015-04-06 18:00:01;2015-04-07 18:00:00;2015-04-07;5.2;Y;7.8;Y
2015-04-07 18:00:01;2015-04-08 18:00:00;2015-04-08;6.2;Y;9.2;Y
2015-04-08 18:00:01;2015-04-09 18:00:00;2015-04-09;5.8;Y;9.8;Y
2015-04-09 18:00:01;2015-04-10 18:00:00;2015-04-10;4.0;Y;7.0;Y
2015-04-10 18:00:01;2015-04-11 18:00:00;2015-04-11;3.7;Y;9.4;Y
2015-04-11 18:00:01;2015-04-12 18:00:00;2015-04-12;5.7;Y;9.1;Y
2015-04-12 18:00:01;2015-04-13 18:00:00;2015-04-13;4.6;Y;8.3;Y
2015-04-13 18:00:01;2015-04-14 18:00:00;2015-04-14;3.7;Y;7.7;Y
2015-04-14 18:00:01;2015-04-15 18:00:00;2015-04-15;6.4;Y;7.5;Y
2015-04-15 18:00:01;2015-04-16 18:00:00;2015-04-16;5.9;Y;8.8;Y
2015-04-16 18:00:01;2015-04-17 18:00:00;2015-04-17;5.5;Y;10.0;Y
2015-04-17 18:00:01;2015-04-18 18:00:00;2015-04-18;5.2;Y;10.1;Y
2015-04-18 18:00:01;2015-04-19 18:00:00;2015-04-19;6.6;Y;10.1;Y
2015-04-19 18:00:01;2015-04-20 18:00:00;2015-04-20;7.6;Y;13.0;Y
2015-04-20 18:00:01;2015-04-21 18:00:00;2015-04-21;7.7;Y;12.1;Y
2015-04-21 18:00:01;2015-04-22 18:00:00;2015-04-22;6.8;Y;11.8;Y
2015-04-22 18:00:01;2015-04-23 18:00:00;2015-04-23;8.0;Y;11.1;Y
2015-04-23 18:00:01;2015-04-24 18:00:00;2015-04-24;6.9;Y;10.6;Y
2015-04-24 18:00:01;2015-04-25 18:00:00;2015-04-25;6.8;Y;9.6;Y
2015-04-25 18:00:01;2015-04-26 18:00:00;2015-04-26;6.7;Y;10.0;Y
2015-04-26 18:00:01;2015-04-27 18:00:00;2015-04-27;6.0;Y;9.2;Y
2015-04-27 18:00:01;2015-04-28 18:00:00;2015-04-28;6.0;Y;9.4;Y
2015-04-28 18:00:01;2015-04-29 18:00:00;2015-04-29;4.5;Y;9.6;Y
2015-04-29 18:00:01;2015-04-30 18:00:00;2015-04-30;4.3;Y;9.2;Y
2015-04-30 18:00:01;2015-05-01 18:00:00;2015-05-01;5.4;Y;10.5;Y
2015-05-01 18:00:01;2015-05-02 18:00:00;2015-05-02;6.9;Y;10.6;Y
2015-05-02 18:00:01;2015-05-03 18:00:00;2015-05-03;6.5;Y;10.9;Y
2015-05-03 18:00:01;2015-05-04 18:00:00;2015-05-04;7.0;Y;11.3;Y
2015-05-04 18:00:01;2015-05-05 18:00:00;2015-05-05;8.7;Y;13.6;Y
2015-05-05 18:00:01;2015-05-06 18:00:00;2015-05-06;9.5;Y;12.0;Y
2015-05-06 18:00:01;2015-05-07 18:00:00;2015-05-07;8.6;Y;11.0;Y
2015-05-07 18:00:01;2015-05-08 18:00:00;2015-05-08;6.8;Y;10.2;Y
2015-05-08 18:00:01;2015-05-09 18:00:00;2015-05-09;7.0;Y;10.7;Y
2015-05-09 18:00:01;2015-05-10 18:00:00;2015-05-10;7.4;Y;11.4;Y
2015-05-10 18:00:01;2015-05-11 18:00:00;2015-05-11;8.8;Y;11.6;Y
2015-05-11 18:00:01;2015-05-12 18:00:00;2015-05-12;7.8;Y;11.8;Y
2015-05-12 18:00:01;2015-05-13 18:00:00;2015-05-13;8.3;Y;11.0;Y
2015-05-13 18:00:01;2015-05-14 18:00:00;2015-05-14;8.9;Y;12.4;Y
2015-05-14 18:00:01;2015-05-15 18:00:00;2015-05-15;7.6;Y;12.0;Y
2015-05-15 18:00:01;2015-05-16 18:00:00;2015-05-16;7.5;Y;10.8;Y
2015-05-16 18:00:01;2015-05-17 18:00:00;2015-05-17;7.8;Y;10.6;Y
2015-05-17 18:00:01;2015-05-18 18:00:00;2015-05-18;8.0;Y;11.6;Y
2015-05-18 18:00:01;2015-05-19 18:00:00;2015-05-19;8.0;Y;11.7;Y
2015-05-19 18:00:01;2015-05-20 18:00:00;2015-05-20;8.5;Y;12.5;Y
2015-05-20 18:00:01;2015-05-21 18:00:00;2015-05-21;8.9;Y;12.5;Y
2015-05-21 18:00:01;2015-05-22 18:00:00;2015-05-22;9.4;Y;12.2;Y
2015-05-22 18:00:01;2015-05-23 18:00:00;2015-05-23;8.8;Y;13.0;Y
2015-05-23 18:00:01;2015-05-24 18:00:00;2015-05-24;8.3;Y;12.3;Y
2015-05-24 18:00:01;2015-05-25 18:00:00;2015-05-25;8.9;Y;13.3;Y
2015-05-25 18:00:01;2015-05-26 18:00:00;2015-05-26;8.8;Y;13.0;Y
2015-05-26 18:00:01;2015-05-27 18:00:00;2015-05-27;10.1;Y;13.1;Y
2015-05-27 18:00:01;2015-05-28 18:00:00;2015-05-28;6.5;Y;11.8;Y
2015-05-28 18:00:01;2015-05-29 18:00:00;2015-05-29;7.1;Y;12.7;Y
2015-05-29 18:00:01;2015-05-30 18:00:00;2015-05-30;7.2;Y;11.7;Y
2015-05-30 18:00:01;2015-05-31 18:00:00;2015-05-31;8.6;Y;13.8;Y
2015-05-31 18:00:01;2015-06-01 18:00:00;2015-06-01;8.6;Y;13.1;Y
2015-06-01 18:00:01;2015-06-02 18:00:00;2015-06-02;9.9;Y;11.7;Y
2015-06-02 18:00:01;2015-06-03 18:00:00;2015-06-03;8.9;Y;12.4;Y
2015-06-03 18:00:01;2015-06-04 18:00:00;2015-06-04;9.6;Y;14.2;Y
2015-06-04 18:00:01;2015-06-05 18:00:00;2015-06-05;10.1;Y;15.1;Y
2015-06-05 18:00:01;2015-06-06 18:00:00;2015-06-06;12.8;Y;15.4;Y
2015-06-06 18:00:01;2015-06-07 18:00:00;2015-06-07;11.5;Y;14.6;Y
2015-06-07 18:00:01;2015-06-08 18:00:00;2015-06-08;9.9;Y;13.9;Y
2015-06-08 18:00:01;2015-06-09 18:00:00;2015-06-09;10.3;Y;15.6;Y
2015-06-09 18:00:01;2015-06-10 18:00:00;2015-06-10;11.5;Y;15.5;Y
2015-06-10 18:00:01;2015-06-11 18:00:00;2015-06-11;12.0;Y;16.5;Y
2015-06-11 18:00:01;2015-06-12 18:00:00;2015-06-12;12.4;Y;15.5;Y
2015-06-12 18:00:01;2015-06-13 18:00:00;2015-06-13;13.3;Y;16.4;Y
2015-06-13 18:00:01;2015-06-14 18:00:00;2015-06-14;11.7;Y;14.3;Y
2015-06-14 18:00:01;2015-06-15 18:00:00;2015-06-15;10.7;Y;14.0;Y
2015-06-15 18:00:01;2015-06-16 18:00:00;2015-06-16;11.4;Y;16.4;Y
2015-06-16 18:00:01;2015-06-17 18:00:00;2015-06-17;10.4;Y;14.7;Y
2015-06-17 18:00:01;2015-06-18 18:00:00;2015-06-18;11.8;Y;14.5;Y
2015-06-18 18:00:01;2015-06-19 18:00:00;2015-06-19;11.7;Y;15.3;Y
2015-06-19 18:00:01;2015-06-20 18:00:00;2015-06-20;12.7;Y;17.1;Y
2015-06-20 18:00:01;2015-06-21 18:00:00;2015-06-21;12.1;Y;15.7;Y
2015-06-21 18:00:01;2015-06-22 18:00:00;2015-06-22;11.8;Y;16.7;Y
2015-06-22 18:00:01;2015-06-23 18:00:00;2015-06-23;11.8;Y;17.3;Y
2015-06-23 18:00:01;2015-06-24 18:00:00;2015-06-24;12.1;Y;15.8;Y
2015-06-24 18:00:01;2015-06-25 18:00:00;2015-06-25;11.7;Y;14.9;Y
2015-06-25 18:00:01;2015-06-26 18:00:00;2015-06-26;11.8;Y;16.4;Y
2015-06-26 18:00:01;2015-06-27 18:00:00;2015-06-27;12.9;Y;15.6;Y
2015-06-27 18:00:01;2015-06-28 18:00:00;2015-06-28;13.2;Y;15.2;Y
2015-06-28 18:00:01;2015-06-29 18:00:00;2015-06-29;13.0;Y;16.6;Y
2015-06-29 18:00:01;2015-06-30 18:00:00;2015-06-30;13.8;Y;17.5;Y
2015-06-30 18:00:01;2015-07-01 18:00:00;2015-07-01;14.0;Y;18.5;Y
2015-07-01 18:00:01;2015-07-02 18:00:00;2015-07-02;16.4;Y;20.8;Y
2015-07-02 18:00:01;2015-07-03 18:00:00;2015-07-03;17.0;Y;19.5;Y
2015-07-03 18:00:01;2015-07-04 18:00:00;2015-07-04;15.4;Y;19.4;Y
2015-07-04 18:00:01;2015-07-05 18:00:00;2015-07-05;17.7;Y;23.9;Y
2015-07-05 18:00:01;2015-07-06 18:00:00;2015-07-06;15.8;Y;20.9;Y
2015-07-06 18:00:01;2015-07-07 18:00:00;2015-07-07;14.6;Y;18.1;Y
2015-07-07 18:00:01;2015-07-08 18:00:00;2015-07-08;13.5;Y;18.2;Y
2015-07-08 18:00:01;2015-07-09 18:00:00;2015-07-09;13.5;Y;16.9;Y
2015-07-09 18:00:01;2015-07-10 18:00:00;2015-07-10;12.6;Y;17.0;Y
2015-07-10 18:00:01;2015-07-11 18:00:00;2015-07-11;13.8;Y;18.6;Y
2015-07-11 18:00:01;2015-07-12 18:00:00;2015-07-12;14.0;Y;17.4;Y
2015-07-12 18:00:01;2015-07-13 18:00:00;2015-07-13;14.5;Y;18.4;Y
2015-07-13 18:00:01;2015-07-14 18:00:00;2015-07-14;14.0;Y;18.9;Y
2015-07-14 18:00:01;2015-07-15 18:00:00;2015-07-15;14.5;Y;17.7;Y
2015-07-15 18:00:01;2015-07-16 18:00:00;2015-07-16;14.6;Y;17.5;Y
2015-07-16 18:00:01;2015-07-17 18:00:00;2015-07-17;12.5;Y;18.1;Y
2015-07-17 18:00:01;2015-07-18 18:00:00;2015-07-18;15.9;Y;19.6;Y
2015-07-18 18:00:01;2015-07-19 18:00:00;2015-07-19;14.0;Y;17.6;Y
2015-07-19 18:00:01;2015-07-20 18:00:00;2015-07-20;13.4;Y;18.3;Y
2015-07-20 18:00:01;2015-07-21 18:00:00;2015-07-21;14.3;Y;17.7;Y
2015-07-21 18:00:01;2015-07-22 18:00:00;2015-07-22;15.4;Y;19.7;Y
2015-07-22 18:00:01;2015-07-23 18:00:00;2015-07-23;13.7;Y;17.7;Y
2015-07-23 18:00:01;2015-07-24 18:00:00;2015-07-24;13.7;Y;17.8;Y
2015-07-24 18:00:01;2015-07-25 18:00:00;2015-07-25;12.6;Y;16.9;Y
2015-07-25 18:00:01;2015-07-26 18:00:00;2015-07-26;12.7;Y;15.8;Y
2015-07-26 18:00:01;2015-07-27 18:00:00;2015-07-27;12.5;Y;16.3;Y
2015-07-27 18:00:01;2015-07-28 18:00:00;2015-07-28;13.1;Y;19.2;Y
2015-07-28 18:00:01;2015-07-29 18:00:00;2015-07-29;14.2;Y;17.1;Y
2015-07-29 18:00:01;2015-07-30 18:00:00;2015-07-30;13.7;Y;17.6;Y
2015-07-30 18:00:01;2015-07-31 18:00:00;2015-07-31;13.8;Y;17.4;Y
2015-07-31 18:00:01;2015-08-01 18:00:00;2015-08-01;13.3;Y;16.8;Y
2015-08-01 18:00:01;2015-08-02 18:00:00;2015-08-02;14.9;Y;18.0;Y
2015-08-02 18:00:01;2015-08-03 18:00:00;2015-08-03;13.3;Y;19.1;Y
